map_uid;login;ubiname;team;position;round;total_points;score;checkpoints;end_match;time
Fw7sGUQv5bQo9JvlIup8DdWIBbe;JNG1r-xfRIq6YccFjZYEbQ;Steexow;\N;34;3;276;-1;;0;2025-04-23 18:23:00
Fw7sGUQv5bQo9JvlIup8DdWIBbe;7Dc6IurATf2Pq2H9NfEJ4Q;Rivway;\N;35;3;274;-1;;0;2025-04-23 18:23:00
Fw7sGUQv5bQo9JvlIup8DdWIBbe;aY4FLllFRYiRA_0Qzm77AQ;Bzit14;\N;36;3;0;-1;;0;2025-04-23 18:23:00
Fw7sGUQv5bQo9JvlIup8DdWIBbe;F4aNYLSUS4iB3_Td_a4c8Q;Evo.Chris92;\N;37;3;0;-1;;0;2025-04-23 18:23:00
Fw7sGUQv5bQo9JvlIup8DdWIBbe;DE3yRs0pQJ-KfDJyFNeazQ;Evo.Palli;\N;38;3;0;-1;;0;2025-04-23 18:23:00
Fw7sGUQv5bQo9JvlIup8DdWIBbe;r45HJ_gGTZyKb0YMnDQaEw;FaZe_Meloen;\N;39;3;0;-1;;0;2025-04-23 18:23:00
Fw7sGUQv5bQo9JvlIup8DdWIBbe;jLUHkQF9QIaZ8zUt7yuIyw;FemboyGoonerTM;\N;40;3;0;-1;;0;2025-04-23 18:23:00
Fw7sGUQv5bQo9JvlIup8DdWIBbe;sJUn8rYdTZqM3HNIRZD4Hw;Insanity.TM;\N;41;3;0;-1;;0;2025-04-23 18:23:00
Fw7sGUQv5bQo9JvlIup8DdWIBbe;lQakLAayTRiyDxvH0CKvEg;Killian_.;\N;42;3;0;-1;;0;2025-04-23 18:23:00
Fw7sGUQv5bQo9JvlIup8DdWIBbe;HdJHN4zOS0SDwsKvIFleeQ;KunZRR;\N;43;3;0;-1;;0;2025-04-23 18:23:00
Fw7sGUQv5bQo9JvlIup8DdWIBbe;i4AUjXKnRfuGuHMOaXLP7w;Linden.CC;\N;44;3;0;-1;;0;2025-04-23 18:23:00
Fw7sGUQv5bQo9JvlIup8DdWIBbe;NGcBSsHMSq6Z_mvrXsojKg;Mr.Joermungandr;\N;45;3;0;-1;;0;2025-04-23 18:23:00
Fw7sGUQv5bQo9JvlIup8DdWIBbe;yToepUzsSiShKXUuV55hkA;Tanto.22;\N;46;3;0;-1;;0;2025-04-23 18:23:00
Fw7sGUQv5bQo9JvlIup8DdWIBbe;M8GpBUjfTt-HNpnphKm1Sw;VIPmadmaxVIP;\N;47;3;0;-1;;0;2025-04-23 18:23:00
Fw7sGUQv5bQo9JvlIup8DdWIBbe;-2eFU_cwRCqgNd_FD0pbew;mime.cut;\N;1;4;2000;52444;4438,8115,11855,17081,23152,31019,35738,40598,45364,52444;0;2025-04-23 18:24:25
Fw7sGUQv5bQo9JvlIup8DdWIBbe;jBT0kLm1RLOrAaPEk38wAA;miles.TM;\N;2;4;1868;52754;4400,8072,11902,17138,23328,31283,35945,40897,45749,52754;0;2025-04-23 18:24:25
Fw7sGUQv5bQo9JvlIup8DdWIBbe;yRigbMYiSeS2a2vLZIjbTA;InfernoTM.;\N;3;4;1756;52647;4452,8130,11861,17092,23242,31212,35848,40817,45644,52647;0;2025-04-23 18:24:25
Fw7sGUQv5bQo9JvlIup8DdWIBbe;duzYCzPgSsCSPOosBZJu6w;Liffey.;\N;4;4;1726;52865;4492,8133,11945,17261,23447,31394,36108,41024,45784,52865;0;2025-04-23 18:24:25
Fw7sGUQv5bQo9JvlIup8DdWIBbe;V_vWwMxbQqO0GgDYtK3zTg;KNACKII-U.U-;\N;5;4;1688;52768;4558,8232,11981,17285,23411,31338,36058,40941,45744,52768;0;2025-04-23 18:24:25
Fw7sGUQv5bQo9JvlIup8DdWIBbe;Hp6vj6FuTHiHS7xyeZYVmg;Javas..;\N;6;4;1683;53675;4460,8174,11922,17244,23318,31224,35932,40838,45974,53675;0;2025-04-23 18:24:25
Fw7sGUQv5bQo9JvlIup8DdWIBbe;mJZx-6H9S6uOl96QKAnZcQ;Bimy..;\N;7;4;1673;52818;4452,8105,11922,17152,23262,31238,35918,40804,45584,52818;0;2025-04-23 18:24:25
Fw7sGUQv5bQo9JvlIup8DdWIBbe;b2fWAvZLS-2mCDR63PjK0Q;Novu.;\N;8;4;1668;52855;4455,8217,12108,17362,23412,31419,36062,40985,45814,52855;0;2025-04-23 18:24:25
Fw7sGUQv5bQo9JvlIup8DdWIBbe;eUoobETZQnaDzkMcunurdA;Marius89..;\N;9;4;1528;53450;4509,8265,11998,17308,23454,31513,36205,41192,46424,53450;0;2025-04-23 18:24:25
Fw7sGUQv5bQo9JvlIup8DdWIBbe;2DYnpCx8S-mWnBq0Hy95-g;Kurisu-tina_;\N;10;4;1513;52980;4459,8098,11925,17205,23415,31357,36005,41038,45869,52980;0;2025-04-23 18:24:25
Fw7sGUQv5bQo9JvlIup8DdWIBbe;2HxWwCaLRMy_ybI5oeFa0w;Nightlight-.-;\N;11;4;1480;53374;4438,8114,12042,17262,23455,31423,36188,41068,45854,53374;0;2025-04-23 18:24:25
Fw7sGUQv5bQo9JvlIup8DdWIBbe;P5wa0Zj4TGmG2AyT6hi5wg;SparkTheYoofer;\N;12;4;1476;52988;4444,8213,12022,17268,23442,31458,36165,41088,45889,52988;0;2025-04-23 18:24:25
Fw7sGUQv5bQo9JvlIup8DdWIBbe;pHDLXTdHSVKk-XCRYKIhgg;Kopatych.xDD;\N;13;4;1438;52878;4416,8068,11892,17135,23381,31354,36068,41024,45844,52878;0;2025-04-23 18:24:25
Fw7sGUQv5bQo9JvlIup8DdWIBbe;cncibHERSXeVpllZONllTA;Rh3torique;\N;14;4;1407;52922;4538,8260,12021,17295,23395,31502,36148,41068,45869,52922;0;2025-04-23 18:24:25
Fw7sGUQv5bQo9JvlIup8DdWIBbe;FlcTcBmzRJ-c4Lxp-Mz3ZQ;DrShnizzle;\N;15;4;1406;53451;4392,8108,11952,17312,23444,31771,36482,41561,46314,53451;0;2025-04-23 18:24:25
Fw7sGUQv5bQo9JvlIup8DdWIBbe;Z4Dl1Gb9QiS_EwV-Mtet5w;HUGH_JAN0S;\N;16;4;1398;53074;4416,8124,12048,17225,23538,31534,36235,41138,45984,53074;0;2025-04-23 18:24:25
Fw7sGUQv5bQo9JvlIup8DdWIBbe;264RmPjsRV6taBtBmnwiSQ;krokzey;\N;17;4;1390;56428;4440,8088,11932,17315,24172,33420,38388,44246,49369,56428;0;2025-04-23 18:24:25
Fw7sGUQv5bQo9JvlIup8DdWIBbe;LASf-NPUSm2VlWOV6W3ybA;mshk_frede;\N;18;4;1387;53482;4422,8071,11805,17261,23385,31383,36475,41568,46339,53482;0;2025-04-23 18:24:25
Fw7sGUQv5bQo9JvlIup8DdWIBbe;0fyhJszSRPKBsml0CLHG8Q;BavvFC;\N;19;4;1317;59208;4492,8210,12042,17298,23428,32073,36878,47421,52154,59208;0;2025-04-23 18:24:25
Fw7sGUQv5bQo9JvlIup8DdWIBbe;RbzUxnJhTbu4P_-Ckgg9Ag;Flueffel.dpk;\N;20;4;1312;53004;4441,8098,11908,17147,23398,31553,36255,41190,45959,53004;0;2025-04-23 18:24:25
Fw7sGUQv5bQo9JvlIup8DdWIBbe;AwqQ_0eAS1utNp97Bh6woQ;GoldGriot;\N;21;4;1306;54658;4524,8235,12034,17475,23668,32434,37492,42568,47434,54658;0;2025-04-23 18:24:25
Fw7sGUQv5bQo9JvlIup8DdWIBbe;UEKFwh3QTcuCqmf0L_VFlA;DvinJo;\N;22;4;1277;53414;4438,8172,12058,17322,23655,31768,36432,41390,46224,53414;0;2025-04-23 18:24:25
Fw7sGUQv5bQo9JvlIup8DdWIBbe;t5IlapErRhyfjWYqBAoVzg;Karlukki;\N;23;4;1266;56768;4448,8087,11901,17138,23744,33484,39632,44665,49409,56768;0;2025-04-23 18:24:25
Fw7sGUQv5bQo9JvlIup8DdWIBbe;sysKs8ExTw2GkZg8_Q_CZg;Mericle_;\N;24;4;1264;54900;4512,8268,12048,17417,23515,31547,36165,42597,47494,54900;0;2025-04-23 18:24:25
Fw7sGUQv5bQo9JvlIup8DdWIBbe;nduQqIHTS8CA0rCPi6N0Pw;Glennralishh;\N;25;4;1251;54677;4493,8191,12451,17938,24232,32299,37052,42222,47059,54677;0;2025-04-23 18:24:25
Fw7sGUQv5bQo9JvlIup8DdWIBbe;XoQlszEDTTGx8uQ7mek_vw;Phosphorescentt;\N;26;4;1246;55268;4801,9138,13222,18548,24971,33043,37878,43048,47939,55268;0;2025-04-23 18:24:25
Fw7sGUQv5bQo9JvlIup8DdWIBbe;o6R6oiSaQF-bUrczGVMJmg;br4MMO;\N;27;4;1244;57908;4692,8437,12292,17662,25179,36151,40838,45835,50719,57908;0;2025-04-23 18:24:25
Fw7sGUQv5bQo9JvlIup8DdWIBbe;7iWUerMDQVmgQHWzBvzNxA;Wedgemania;\N;28;4;1207;55472;4471,8317,12178,17518,23872,32912,37882,43261,48114,55472;0;2025-04-23 18:24:25
Fw7sGUQv5bQo9JvlIup8DdWIBbe;3q2MNAJISh6g6O2zCeJ2NA;LeftIsFaster;\N;29;4;1197;55810;4401,8105,11978,17611,24358,32862,37965,43072,48074,55810;0;2025-04-23 18:24:25
Fw7sGUQv5bQo9JvlIup8DdWIBbe;MPvgbR3LT3mw8O7H3iSDVg;Shantiyay;\N;30;4;1153;57428;4438,8174,12138,17518,24652,34663,39635,44928,49999,57428;0;2025-04-23 18:24:25
Fw7sGUQv5bQo9JvlIup8DdWIBbe;uJ6DaJRbRX6riNklD3XqvQ;CatBagasm;\N;31;4;1143;59788;4493,8200,11975,17524,25864,37068,41862,47564,52639,59788;0;2025-04-23 18:24:25
Fw7sGUQv5bQo9JvlIup8DdWIBbe;u9dzA3pATY6jIypoxhuRaQ;Xcu83;\N;32;4;851;60833;4573,8307,12248,17708,24965,34174,39352,45821,52449,60833;0;2025-04-23 18:24:25
Fw7sGUQv5bQo9JvlIup8DdWIBbe;4bKoFJuITLO3BH77dmJXnQ;Cerrmor;\N;33;4;841;-1;;0;2025-04-23 18:24:25
Fw7sGUQv5bQo9JvlIup8DdWIBbe;JNG1r-xfRIq6YccFjZYEbQ;Steexow;\N;34;4;276;-1;;0;2025-04-23 18:24:25
Fw7sGUQv5bQo9JvlIup8DdWIBbe;7Dc6IurATf2Pq2H9NfEJ4Q;Rivway;\N;35;4;274;-1;;0;2025-04-23 18:24:25
Fw7sGUQv5bQo9JvlIup8DdWIBbe;aY4FLllFRYiRA_0Qzm77AQ;Bzit14;\N;36;4;0;-1;;0;2025-04-23 18:24:25
Fw7sGUQv5bQo9JvlIup8DdWIBbe;odp9vxZhQ2OkOKXeOBzFhQ;ChrxmeTM;\N;37;4;0;-1;;0;2025-04-23 18:24:25
Fw7sGUQv5bQo9JvlIup8DdWIBbe;F4aNYLSUS4iB3_Td_a4c8Q;Evo.Chris92;\N;38;4;0;-1;;0;2025-04-23 18:24:25
Fw7sGUQv5bQo9JvlIup8DdWIBbe;DE3yRs0pQJ-KfDJyFNeazQ;Evo.Palli;\N;39;4;0;-1;;0;2025-04-23 18:24:25
Fw7sGUQv5bQo9JvlIup8DdWIBbe;r45HJ_gGTZyKb0YMnDQaEw;FaZe_Meloen;\N;40;4;0;-1;;0;2025-04-23 18:24:25
Fw7sGUQv5bQo9JvlIup8DdWIBbe;jLUHkQF9QIaZ8zUt7yuIyw;FemboyGoonerTM;\N;41;4;0;-1;;0;2025-04-23 18:24:25
Fw7sGUQv5bQo9JvlIup8DdWIBbe;sJUn8rYdTZqM3HNIRZD4Hw;Insanity.TM;\N;42;4;0;-1;;0;2025-04-23 18:24:25
Fw7sGUQv5bQo9JvlIup8DdWIBbe;lQakLAayTRiyDxvH0CKvEg;Killian_.;\N;43;4;0;-1;;0;2025-04-23 18:24:25
Fw7sGUQv5bQo9JvlIup8DdWIBbe;HdJHN4zOS0SDwsKvIFleeQ;KunZRR;\N;44;4;0;-1;;0;2025-04-23 18:24:25
Fw7sGUQv5bQo9JvlIup8DdWIBbe;i4AUjXKnRfuGuHMOaXLP7w;Linden.CC;\N;45;4;0;-1;;0;2025-04-23 18:24:25
Fw7sGUQv5bQo9JvlIup8DdWIBbe;NGcBSsHMSq6Z_mvrXsojKg;Mr.Joermungandr;\N;46;4;0;-1;;0;2025-04-23 18:24:25
Fw7sGUQv5bQo9JvlIup8DdWIBbe;yToepUzsSiShKXUuV55hkA;Tanto.22;\N;47;4;0;-1;;0;2025-04-23 18:24:25
Fw7sGUQv5bQo9JvlIup8DdWIBbe;M8GpBUjfTt-HNpnphKm1Sw;VIPmadmaxVIP;\N;48;4;0;-1;;0;2025-04-23 18:24:25
Fw7sGUQv5bQo9JvlIup8DdWIBbe;-2eFU_cwRCqgNd_FD0pbew;mime.cut;\N;1;5;2500;52641;4450,8128,11871,17078,23215,31143,35872,40775,45549,52641;0;2025-04-23 18:25:47
Fw7sGUQv5bQo9JvlIup8DdWIBbe;jBT0kLm1RLOrAaPEk38wAA;miles.TM;\N;2;5;2288;52981;4408,8078,11888,17175,23278,31242,35948,40823,45889,52981;0;2025-04-23 18:25:47
Fw7sGUQv5bQo9JvlIup8DdWIBbe;yRigbMYiSeS2a2vLZIjbTA;InfernoTM.;\N;3;5;2211;52794;4407,8078,11877,17115,23208,31269,35955,40912,45699,52794;0;2025-04-23 18:25:47
Fw7sGUQv5bQo9JvlIup8DdWIBbe;Hp6vj6FuTHiHS7xyeZYVmg;Javas..;\N;4;5;2153;52738;4392,8098,11855,17245,23348,31187,35962,40865,45639,52738;0;2025-04-23 18:25:47
Fw7sGUQv5bQo9JvlIup8DdWIBbe;duzYCzPgSsCSPOosBZJu6w;Liffey.;\N;5;5;2125;53075;4473,8115,11958,17462,23591,31576,36228,41161,45999,53075;0;2025-04-23 18:25:47
Fw7sGUQv5bQo9JvlIup8DdWIBbe;mJZx-6H9S6uOl96QKAnZcQ;Bimy..;\N;6;5;2116;52812;4419,8080,11818,17108,23271,31267,35865,40832,45589,52812;0;2025-04-23 18:25:47
Fw7sGUQv5bQo9JvlIup8DdWIBbe;V_vWwMxbQqO0GgDYtK3zTg;KNACKII-U.U-;\N;7;5;2020;54043;4860,8988,12992,18372,24645,32587,37292,42205,46964,54043;0;2025-04-23 18:25:47
Fw7sGUQv5bQo9JvlIup8DdWIBbe;2DYnpCx8S-mWnBq0Hy95-g;Kurisu-tina_;\N;8;5;1998;52722;4407,8057,11912,17162,23248,31108,35825,40761,45589,52722;0;2025-04-23 18:25:47
Fw7sGUQv5bQo9JvlIup8DdWIBbe;eUoobETZQnaDzkMcunurdA;Marius89..;\N;9;5;1937;53051;4537,8228,12015,17304,23472,31461,36198,41138,45929,53051;0;2025-04-23 18:25:47
Fw7sGUQv5bQo9JvlIup8DdWIBbe;2HxWwCaLRMy_ybI5oeFa0w;Nightlight-.-;\N;10;5;1911;52958;4438,8102,11898,17205,23424,31332,36092,41018,45819,52958;0;2025-04-23 18:25:47
Fw7sGUQv5bQo9JvlIup8DdWIBbe;P5wa0Zj4TGmG2AyT6hi5wg;SparkTheYoofer;\N;11;5;1814;53968;4359,8115,11938,17168,23348,31407,36762,41832,46669,53968;0;2025-04-23 18:25:47
Fw7sGUQv5bQo9JvlIup8DdWIBbe;pHDLXTdHSVKk-XCRYKIhgg;Kopatych.xDD;\N;12;5;1796;53694;4469,8197,11975,17192,23318,31291,36032,41323,46659,53694;0;2025-04-23 18:25:47
Fw7sGUQv5bQo9JvlIup8DdWIBbe;cncibHERSXeVpllZONllTA;Rh3torique;\N;13;5;1780;53250;4449,8212,11948,17355,23642,31734,36365,41395,46189,53250;0;2025-04-23 18:25:47
Fw7sGUQv5bQo9JvlIup8DdWIBbe;FlcTcBmzRJ-c4Lxp-Mz3ZQ;DrShnizzle;\N;14;5;1750;53963;4437,8138,11912,17315,23495,31499,36432,41358,46164,53963;0;2025-04-23 18:25:47
Fw7sGUQv5bQo9JvlIup8DdWIBbe;LASf-NPUSm2VlWOV6W3ybA;mshk_frede;\N;15;5;1709;54345;4419,8085,11928,17198,23362,31369,36138,41754,47189,54345;0;2025-04-23 18:25:47
Fw7sGUQv5bQo9JvlIup8DdWIBbe;0fyhJszSRPKBsml0CLHG8Q;BavvFC;\N;16;5;1698;53190;4463,8163,12008,17245,23462,31486,36155,41268,46109,53190;0;2025-04-23 18:25:47
Fw7sGUQv5bQo9JvlIup8DdWIBbe;Z4Dl1Gb9QiS_EwV-Mtet5w;HUGH_JAN0S;\N;17;5;1695;54933;4471,8148,12002,17328,24082,32824,37602,42671,47569,54933;0;2025-04-23 18:25:47
Fw7sGUQv5bQo9JvlIup8DdWIBbe;264RmPjsRV6taBtBmnwiSQ;krokzey;\N;18;5;1675;61784;4585,8247,12042,17371,23615,31574,36458,41475,51273,61784;0;2025-04-23 18:25:47
Fw7sGUQv5bQo9JvlIup8DdWIBbe;AwqQ_0eAS1utNp97Bh6woQ;GoldGriot;\N;19;5;1671;53668;4482,8255,12178,17628,23958,32064,36758,41705,46509,53668;0;2025-04-23 18:25:47
Fw7sGUQv5bQo9JvlIup8DdWIBbe;b2fWAvZLS-2mCDR63PjK0Q;Novu.;\N;20;5;1668;-1;;0;2025-04-23 18:25:47
Fw7sGUQv5bQo9JvlIup8DdWIBbe;t5IlapErRhyfjWYqBAoVzg;Karlukki;\N;21;5;1656;53123;4508,8187,12048,17311,23425,31499,36155,41192,45849,53123;0;2025-04-23 18:25:47
Fw7sGUQv5bQo9JvlIup8DdWIBbe;RbzUxnJhTbu4P_-Ckgg9Ag;Flueffel.dpk;\N;22;5;1639;54262;4465,8168,11885,18118,24642,32741,37365,42355,47204,54262;0;2025-04-23 18:25:47
Fw7sGUQv5bQo9JvlIup8DdWIBbe;XoQlszEDTTGx8uQ7mek_vw;Phosphorescentt;\N;23;5;1597;53698;4539,8447,12265,17592,23925,31981,36688,41641,46489,53698;0;2025-04-23 18:25:47
Fw7sGUQv5bQo9JvlIup8DdWIBbe;sysKs8ExTw2GkZg8_Q_CZg;Mericle_;\N;24;5;1581;54387;4522,8225,11962,17308,23428,31704,36785,42176,47219,54387;0;2025-04-23 18:25:47
Fw7sGUQv5bQo9JvlIup8DdWIBbe;UEKFwh3QTcuCqmf0L_VFlA;DvinJo;\N;25;5;1571;55471;4445,8133,12058,17334,23841,31867,36738,42895,48369,55471;0;2025-04-23 18:25:47
Fw7sGUQv5bQo9JvlIup8DdWIBbe;nduQqIHTS8CA0rCPi6N0Pw;Glennralishh;\N;26;5;1563;54541;4506,8212,12068,17465,23865,31947,36702,42058,47179,54541;0;2025-04-23 18:25:47
Fw7sGUQv5bQo9JvlIup8DdWIBbe;o6R6oiSaQF-bUrczGVMJmg;br4MMO;\N;27;5;1552;54661;4527,8218,12192,17702,24145,32283,37448,42568,47394,54661;0;2025-04-23 18:25:47
Fw7sGUQv5bQo9JvlIup8DdWIBbe;3q2MNAJISh6g6O2zCeJ2NA;LeftIsFaster;\N;28;5;1501;54665;4433,8171,11954,17578,24138,32842,37508,42477,47364,54665;0;2025-04-23 18:25:47
Fw7sGUQv5bQo9JvlIup8DdWIBbe;7iWUerMDQVmgQHWzBvzNxA;Wedgemania;\N;29;5;1485;65273;4485,8185,12005,17781,24355,43049,47635,53118,58054,65273;0;2025-04-23 18:25:47
Fw7sGUQv5bQo9JvlIup8DdWIBbe;MPvgbR3LT3mw8O7H3iSDVg;Shantiyay;\N;30;5;1444;55854;4537,8354,12372,18035,24452,33601,38492,43447,48599,55854;0;2025-04-23 18:25:47
Fw7sGUQv5bQo9JvlIup8DdWIBbe;uJ6DaJRbRX6riNklD3XqvQ;CatBagasm;\N;31;5;1443;54825;4480,8198,11974,17405,23708,31788,36562,41514,46274,54825;0;2025-04-23 18:25:47
Fw7sGUQv5bQo9JvlIup8DdWIBbe;u9dzA3pATY6jIypoxhuRaQ;Xcu83;\N;32;5;1139;56363;4506,8318,12288,17748,24388,32884,38255,43470,48734,56363;0;2025-04-23 18:25:47
Fw7sGUQv5bQo9JvlIup8DdWIBbe;4bKoFJuITLO3BH77dmJXnQ;Cerrmor;\N;33;5;1123;64009;4762,8663,13032,18974,25812,35222,40904,51232,56304,64009;0;2025-04-23 18:25:47
Fw7sGUQv5bQo9JvlIup8DdWIBbe;JNG1r-xfRIq6YccFjZYEbQ;Steexow;\N;34;5;556;64390;5195,9377,13728,19392,26205,36687,42545,50776,55859,64390;0;2025-04-23 18:25:47
Fw7sGUQv5bQo9JvlIup8DdWIBbe;7Dc6IurATf2Pq2H9NfEJ4Q;Rivway;\N;35;5;274;-1;;0;2025-04-23 18:25:47
Fw7sGUQv5bQo9JvlIup8DdWIBbe;aY4FLllFRYiRA_0Qzm77AQ;Bzit14;\N;36;5;0;-1;;0;2025-04-23 18:25:47
Fw7sGUQv5bQo9JvlIup8DdWIBbe;odp9vxZhQ2OkOKXeOBzFhQ;ChrxmeTM;\N;37;5;0;-1;;0;2025-04-23 18:25:47
Fw7sGUQv5bQo9JvlIup8DdWIBbe;F4aNYLSUS4iB3_Td_a4c8Q;Evo.Chris92;\N;38;5;0;-1;;0;2025-04-23 18:25:47
Fw7sGUQv5bQo9JvlIup8DdWIBbe;DE3yRs0pQJ-KfDJyFNeazQ;Evo.Palli;\N;39;5;0;-1;;0;2025-04-23 18:25:47
Fw7sGUQv5bQo9JvlIup8DdWIBbe;r45HJ_gGTZyKb0YMnDQaEw;FaZe_Meloen;\N;40;5;0;-1;;0;2025-04-23 18:25:47
Fw7sGUQv5bQo9JvlIup8DdWIBbe;jLUHkQF9QIaZ8zUt7yuIyw;FemboyGoonerTM;\N;41;5;0;-1;;0;2025-04-23 18:25:47
Fw7sGUQv5bQo9JvlIup8DdWIBbe;sJUn8rYdTZqM3HNIRZD4Hw;Insanity.TM;\N;42;5;0;-1;;0;2025-04-23 18:25:47
Fw7sGUQv5bQo9JvlIup8DdWIBbe;lQakLAayTRiyDxvH0CKvEg;Killian_.;\N;43;5;0;-1;;0;2025-04-23 18:25:47
Fw7sGUQv5bQo9JvlIup8DdWIBbe;HdJHN4zOS0SDwsKvIFleeQ;KunZRR;\N;44;5;0;-1;;0;2025-04-23 18:25:47
Fw7sGUQv5bQo9JvlIup8DdWIBbe;i4AUjXKnRfuGuHMOaXLP7w;Linden.CC;\N;45;5;0;-1;;0;2025-04-23 18:25:47
Fw7sGUQv5bQo9JvlIup8DdWIBbe;NGcBSsHMSq6Z_mvrXsojKg;Mr.Joermungandr;\N;46;5;0;-1;;0;2025-04-23 18:25:47
Fw7sGUQv5bQo9JvlIup8DdWIBbe;yToepUzsSiShKXUuV55hkA;Tanto.22;\N;47;5;0;-1;;0;2025-04-23 18:25:47
Fw7sGUQv5bQo9JvlIup8DdWIBbe;M8GpBUjfTt-HNpnphKm1Sw;VIPmadmaxVIP;\N;48;5;0;-1;;0;2025-04-23 18:25:47
Fw7sGUQv5bQo9JvlIup8DdWIBbe;-2eFU_cwRCqgNd_FD0pbew;mime.cut;\N;1;6;3000;52527;4437,8135,11934,17132,23235,31167,35825,40724,45504,52527;0;2025-04-23 18:27:12
Fw7sGUQv5bQo9JvlIup8DdWIBbe;jBT0kLm1RLOrAaPEk38wAA;miles.TM;\N;2;6;2758;52637;4397,8098,11831,17092,23232,31126,35808,40772,45614,52637;0;2025-04-23 18:27:12
Fw7sGUQv5bQo9JvlIup8DdWIBbe;yRigbMYiSeS2a2vLZIjbTA;InfernoTM.;\N;3;6;2642;52874;4441,8152,11918,17182,23265,31308,35992,40985,45864,52874;0;2025-04-23 18:27:12
Fw7sGUQv5bQo9JvlIup8DdWIBbe;Hp6vj6FuTHiHS7xyeZYVmg;Javas..;\N;4;6;2608;52782;4434,8128,11888,17245,23328,31227,35985,40925,45779,52782;0;2025-04-23 18:27:12
Fw7sGUQv5bQo9JvlIup8DdWIBbe;mJZx-6H9S6uOl96QKAnZcQ;Bimy..;\N;5;6;2559;52797;4417,8077,11885,17118,23218,31204,35895,40782,45574,52797;0;2025-04-23 18:27:12
Fw7sGUQv5bQo9JvlIup8DdWIBbe;duzYCzPgSsCSPOosBZJu6w;Liffey.;\N;6;6;2534;52922;4429,8060,11898,17282,23474,31426,36085,41047,45824,52922;0;2025-04-23 18:27:12
Fw7sGUQv5bQo9JvlIup8DdWIBbe;V_vWwMxbQqO0GgDYtK3zTg;KNACKII-U.U-;\N;7;6;2505;52627;4466,8141,11918,17121,23228,31213,35915,40815,45584,52627;0;2025-04-23 18:27:12
Fw7sGUQv5bQo9JvlIup8DdWIBbe;2DYnpCx8S-mWnBq0Hy95-g;Kurisu-tina_;\N;8;6;2310;55520;5260,9877,13925,19322,25728,33858,38785,43658,48434,55520;0;2025-04-23 18:27:12
Fw7sGUQv5bQo9JvlIup8DdWIBbe;eUoobETZQnaDzkMcunurdA;Marius89..;\N;9;6;2310;53038;4484,8213,11998,17245,23425,31424,36112,41051,45904,53038;0;2025-04-23 18:27:12
Fw7sGUQv5bQo9JvlIup8DdWIBbe;2HxWwCaLRMy_ybI5oeFa0w;Nightlight-.-;\N;10;6;2292;53000;4513,8243,12068,17302,23398,31334,36028,40964,45844,53000;0;2025-04-23 18:27:12
Fw7sGUQv5bQo9JvlIup8DdWIBbe;P5wa0Zj4TGmG2AyT6hi5wg;SparkTheYoofer;\N;11;6;2234;52892;4488,8192,11985,17302,23465,31498,36152,41081,45894,52892;0;2025-04-23 18:27:12
Fw7sGUQv5bQo9JvlIup8DdWIBbe;cncibHERSXeVpllZONllTA;Rh3torique;\N;12;6;2138;53293;4388,8100,11841,17055,23215,31198,36272,41184,45969,53293;0;2025-04-23 18:27:12
Fw7sGUQv5bQo9JvlIup8DdWIBbe;0fyhJszSRPKBsml0CLHG8Q;BavvFC;\N;13;6;2097;52931;4523,8188,12015,17328,23444,31398,36092,41130,45869,52931;0;2025-04-23 18:27:12
Fw7sGUQv5bQo9JvlIup8DdWIBbe;pHDLXTdHSVKk-XCRYKIhgg;Kopatych.xDD;\N;14;6;2093;56916;4426,8164,14524,19775,26192,34257,38925,43888,48709,56916;0;2025-04-23 18:27:12
Fw7sGUQv5bQo9JvlIup8DdWIBbe;Z4Dl1Gb9QiS_EwV-Mtet5w;HUGH_JAN0S;\N;15;6;2060;53236;4457,8108,11902,17212,23295,31326,36032,41082,46044,53236;0;2025-04-23 18:27:12
Fw7sGUQv5bQo9JvlIup8DdWIBbe;FlcTcBmzRJ-c4Lxp-Mz3ZQ;DrShnizzle;\N;16;6;2041;57638;4414,8125,11941,17265,23491,31431,36145,41091,45859,57638;0;2025-04-23 18:27:12
Fw7sGUQv5bQo9JvlIup8DdWIBbe;RbzUxnJhTbu4P_-Ckgg9Ag;Flueffel.dpk;\N;17;6;2029;52951;4391,8042,11862,17161,23408,31369,36078,41048,45879,52951;0;2025-04-23 18:27:12
Fw7sGUQv5bQo9JvlIup8DdWIBbe;264RmPjsRV6taBtBmnwiSQ;krokzey;\N;18;6;2026;53652;4469,8134,12332,17717,23912,31892,36702,41692,46464,53652;0;2025-04-23 18:27:12
Fw7sGUQv5bQo9JvlIup8DdWIBbe;LASf-NPUSm2VlWOV6W3ybA;mshk_frede;\N;19;6;2026;54995;4463,9205,13105,18565,24698,32833,38038,43132,47954,54995;0;2025-04-23 18:27:12
Fw7sGUQv5bQo9JvlIup8DdWIBbe;AwqQ_0eAS1utNp97Bh6woQ;GoldGriot;\N;20;6;2015;53850;4481,8142,12068,17438,23702,32288,37002,41975,46759,53850;0;2025-04-23 18:27:12
Fw7sGUQv5bQo9JvlIup8DdWIBbe;t5IlapErRhyfjWYqBAoVzg;Karlukki;\N;21;6;1978;54853;4410,8067,11835,17331,23502,31448,36202,41819,47619,54853;0;2025-04-23 18:27:12
