map_uid;login;ubiname;team;position;round;total_points;score;checkpoints;end_match;time
vjyNNUu997cC5PW8e3x7Y9RsAF0;Ba3czhCLQQ-zFTr52XBc5w;Sampler.4PF;\N;25;1;300;49801;2847,7728,10336,14843,20177,23909,29942,36474,44132,49801;0;2025-04-16 18:19:30
vjyNNUu997cC5PW8e3x7Y9RsAF0;CNke8VXZSQiAh3r4D5Nc3g;Mayonnaisius;\N;26;1;297;49828;2883,7780,10537,15013,20628,24759,31001,37431,44391,49828;0;2025-04-16 18:19:30
vjyNNUu997cC5PW8e3x7Y9RsAF0;g_G0KxcRTYm3Z5Skmv07Dg;z7on;\N;27;1;294;50001;2848,7704,10457,14929,20292,23918,30028,37317,44604,50001;0;2025-04-16 18:19:30
vjyNNUu997cC5PW8e3x7Y9RsAF0;_4Q2ro7-RjyVyajKo56nLA;DamnedLight;\N;28;1;291;50028;2838,7872,11224,16089,21518,25055,31059,37749,44540,50028;0;2025-04-16 18:19:30
vjyNNUu997cC5PW8e3x7Y9RsAF0;qmZlwJ84TIWLyZtTG0kL1g;DingDingDingTM;\N;29;1;288;50965;2859,7899,10572,15247,20654,24361,30758,37937,44879,50965;0;2025-04-16 18:19:30
vjyNNUu997cC5PW8e3x7Y9RsAF0;W0eV6GOLR6Wxr13ik4eWsA;CalTM.;\N;30;1;285;50978;2849,7747,10469,14889,20207,23977,29999,37572,45322,50978;0;2025-04-16 18:19:30
vjyNNUu997cC5PW8e3x7Y9RsAF0;UcES0KWiTB6NUFJBFp6qFw;singerous.;\N;31;1;282;51278;2867,7914,10711,15314,21004,24767,31478,38162,45127,51278;0;2025-04-16 18:19:30
vjyNNUu997cC5PW8e3x7Y9RsAF0;GQtdsnUoQd6OWMKYxx6LlQ;Ab3LoRtEpik;\N;32;1;280;51282;2873,7977,10688,15332,21039,24817,31034,38481,45523,51282;0;2025-04-16 18:19:30
vjyNNUu997cC5PW8e3x7Y9RsAF0;N9Gp-WAKQWWEBi0AG63oGQ;Yann.TM;\N;33;1;278;51322;2848,7789,10435,15109,20467,24041,30123,37583,45028,51322;0;2025-04-16 18:19:30
vjyNNUu997cC5PW8e3x7Y9RsAF0;AwqQ_0eAS1utNp97Bh6woQ;GoldGriot;\N;34;1;276;51388;3063,7944,10557,15433,20684,24474,30514,37963,45605,51388;0;2025-04-16 18:19:30
vjyNNUu997cC5PW8e3x7Y9RsAF0;o6R6oiSaQF-bUrczGVMJmg;br4MMO;\N;35;1;274;51478;2849,8186,10944,15599,21109,24782,31079,39114,45863,51478;0;2025-04-16 18:19:30
vjyNNUu997cC5PW8e3x7Y9RsAF0;1VEqQwdwS3uI7uWB5YK6JA;Potatisfisken;\N;36;1;272;51565;3173,8156,10869,15548,21066,24792,30987,38156,45716,51565;0;2025-04-16 18:19:30
vjyNNUu997cC5PW8e3x7Y9RsAF0;cFBY1K6TTwyFD4bRkze34g;woujo;\N;37;1;270;51944;2867,7816,10537,15144,20434,24266,32067,38672,45472,51944;0;2025-04-16 18:19:30
vjyNNUu997cC5PW8e3x7Y9RsAF0;g3-CZesTRxCxGsReR5c0-A;oliver_2005;\N;38;1;268;53188;2864,7878,10633,15329,20873,24464,31363,39863,47301,53188;0;2025-04-16 18:19:30
vjyNNUu997cC5PW8e3x7Y9RsAF0;MPvgbR3LT3mw8O7H3iSDVg;Shantiyay;\N;39;1;266;53418;2864,7917,10736,16292,21730,26133,32977,40212,47595,53418;0;2025-04-16 18:19:30
vjyNNUu997cC5PW8e3x7Y9RsAF0;7XeUEvpHTjaiBvIP0pbi8A;AlgenAnton;\N;40;1;265;54472;2862,7849,10807,15468,20901,24591,30733,40847,48737,54472;0;2025-04-16 18:19:30
vjyNNUu997cC5PW8e3x7Y9RsAF0;AFDxs65uS56q8XkG36291g;Erxcraft;\N;41;1;264;56042;2897,8339,11376,16178,21679,25947,32856,40724,49064,56042;0;2025-04-16 18:19:30
vjyNNUu997cC5PW8e3x7Y9RsAF0;-yd9LxINShG0ZRyDxKL3Ew;datBabbe;\N;42;1;263;58052;2852,8921,13987,19259,24688,28494,34916,44109,51467,58052;0;2025-04-16 18:19:30
vjyNNUu997cC5PW8e3x7Y9RsAF0;3q2MNAJISh6g6O2zCeJ2NA;LeftIsFaster;\N;43;1;262;60272;10469,15464,18483,23993,29580,34158,40583,47377,54402,60272;0;2025-04-16 18:19:30
vjyNNUu997cC5PW8e3x7Y9RsAF0;t5IlapErRhyfjWYqBAoVzg;Karlukki;\N;44;1;261;60385;2848,7725,10491,15402,20939,24484,32518,47799,54803,60385;0;2025-04-16 18:19:30
vjyNNUu997cC5PW8e3x7Y9RsAF0;gjI4c93_Tseb9YMptdoKkQ;kMercuryTM;\N;45;1;260;61693;2878,18946,21658,26303,31649,35540,41741,48361,55324,61693;0;2025-04-16 18:19:30
vjyNNUu997cC5PW8e3x7Y9RsAF0;mHS1lH5YRJaLmfXPoNFbpw;Tutitu1;\N;46;1;259;61872;2927,7928,10758,17133,22753,26499,34388,44879,52208,61872;0;2025-04-16 18:19:30
vjyNNUu997cC5PW8e3x7Y9RsAF0;sysKs8ExTw2GkZg8_Q_CZg;Mericle_;\N;47;1;258;62328;3842,8853,11622,17379,25802,29578,35651,42280,52959,62328;0;2025-04-16 18:19:30
vjyNNUu997cC5PW8e3x7Y9RsAF0;HWx5rR7bTqGC0I_mIiEmvA;Tr0pisk;\N;48;1;257;62455;3259,8836,12321,17618,23651,27946,34884,42469,50974,62455;0;2025-04-16 18:19:30
vjyNNUu997cC5PW8e3x7Y9RsAF0;9tqw1iEyRL6bArVikmnMew;AnasynD;\N;49;1;256;64182;2880,8628,18021,23302,32060,36400,43068,50383,58307,64182;0;2025-04-16 18:19:30
vjyNNUu997cC5PW8e3x7Y9RsAF0;u9dzA3pATY6jIypoxhuRaQ;Xcu83;\N;50;1;255;65468;6104,13755,16556,21718,27217,31263,38113,46398,59391,65468;0;2025-04-16 18:19:30
vjyNNUu997cC5PW8e3x7Y9RsAF0;s5HSGXG-SKCTQMkaiSQK0A;ErgoProxxy24;\N;51;1;0;-1;;0;2025-04-16 18:19:30
vjyNNUu997cC5PW8e3x7Y9RsAF0;8Hb2EsUhRee3uoCnMw6i0g;aQtion_tm;\N;52;1;0;-1;;0;2025-04-16 18:19:30
vjyNNUu997cC5PW8e3x7Y9RsAF0;v0G-jWUDRrGbBI9pygU-Pw;Zer0Chill;\N;53;1;0;-1;;0;2025-04-16 18:19:30
vjyNNUu997cC5PW8e3x7Y9RsAF0;60o6UdiaTWuqUIMTHjx7Sw;Epsilon3;\N;54;1;0;-1;;0;2025-04-16 18:19:30
vjyNNUu997cC5PW8e3x7Y9RsAF0;F4aNYLSUS4iB3_Td_a4c8Q;Evo.Chris92;\N;55;1;0;-1;;0;2025-04-16 18:19:30
vjyNNUu997cC5PW8e3x7Y9RsAF0;DE3yRs0pQJ-KfDJyFNeazQ;Evo.Palli;\N;56;1;0;-1;;0;2025-04-16 18:19:30
vjyNNUu997cC5PW8e3x7Y9RsAF0;sJUn8rYdTZqM3HNIRZD4Hw;Insanity.TM;\N;57;1;0;-1;;0;2025-04-16 18:19:30
vjyNNUu997cC5PW8e3x7Y9RsAF0;i4AUjXKnRfuGuHMOaXLP7w;Linden.CC;\N;58;1;0;-1;;0;2025-04-16 18:19:30
vjyNNUu997cC5PW8e3x7Y9RsAF0;E-oXDpZpTr6ac3hzyTDQSg;MisterPaco;\N;59;1;0;-1;;0;2025-04-16 18:19:30
vjyNNUu997cC5PW8e3x7Y9RsAF0;NGcBSsHMSq6Z_mvrXsojKg;Mr.Joermungandr;\N;60;1;0;-1;;0;2025-04-16 18:19:30
vjyNNUu997cC5PW8e3x7Y9RsAF0;eOn3WVcXQ7O5rbnnYc7fNg;Pabloxill;\N;61;1;0;-1;;0;2025-04-16 18:19:30
vjyNNUu997cC5PW8e3x7Y9RsAF0;_SZsgJVfQpqt6VhV0Up90A;Peallius;\N;62;1;0;-1;;0;2025-04-16 18:19:30
vjyNNUu997cC5PW8e3x7Y9RsAF0;hLB0VUg-Tfm5qvOd-iiKgg;Syruo;\N;63;1;0;-1;;0;2025-04-16 18:19:30
vjyNNUu997cC5PW8e3x7Y9RsAF0;vl9H9sMhTkmN7vTVaIFMMQ;ZweiNeim;\N;64;1;0;-1;;0;2025-04-16 18:19:30
vjyNNUu997cC5PW8e3x7Y9RsAF0;DMmtoJL6Rrq2tA11RGSFQQ;alpaca7;\N;65;1;0;-1;;0;2025-04-16 18:19:30
vjyNNUu997cC5PW8e3x7Y9RsAF0;uEZ3eBfeSMaDVq8SI7OaXA;mt_sraL;\N;66;1;0;-1;;0;2025-04-16 18:19:30
vjyNNUu997cC5PW8e3x7Y9RsAF0;-2eFU_cwRCqgNd_FD0pbew;mime.cut;\N;1;2;1000;47745;2853,7695,10294,14769,20063,23589,29567,35829,42392,47745;0;2025-04-16 18:20:47
vjyNNUu997cC5PW8e3x7Y9RsAF0;5Uzub-UqTLS_o8sZAXogFQ;JaffaPadawan;\N;2;2;970;47955;2843,7703,10172,14757,20078,23727,29719,36064,42613,47955;0;2025-04-16 18:20:47
vjyNNUu997cC5PW8e3x7Y9RsAF0;mJZx-6H9S6uOl96QKAnZcQ;Bimy..;\N;3;2;898;48074;2854,7692,10309,14819,20163,23687,29763,36128,42693,48074;0;2025-04-16 18:20:47
vjyNNUu997cC5PW8e3x7Y9RsAF0;jBT0kLm1RLOrAaPEk38wAA;miles.TM;\N;4;2;886;48105;2848,7694,10219,14737,20022,23604,29692,36138,42654,48105;0;2025-04-16 18:20:47
vjyNNUu997cC5PW8e3x7Y9RsAF0;b2fWAvZLS-2mCDR63PjK0Q;Novu.;\N;5;2;879;48038;2847,7668,10201,14778,20129,23719,29703,36007,42542,48038;0;2025-04-16 18:20:47
vjyNNUu997cC5PW8e3x7Y9RsAF0;eUoobETZQnaDzkMcunurdA;Marius89..;\N;6;2;874;48088;2884,7769,10411,14883,20189,23728,29702,36136,42693,48088;0;2025-04-16 18:20:47
vjyNNUu997cC5PW8e3x7Y9RsAF0;PXFSTZItR1Wfmoa9k87b-Q;Intax;\N;7;2;840;48173;2847,7725,10349,14784,20054,23629,29689,36076,42608,48173;0;2025-04-16 18:20:47
vjyNNUu997cC5PW8e3x7Y9RsAF0;d4Syxbi2THSalVQnt1hheg;Paardenvechter;\N;8;2;802;48902;2858,7719,10274,14954,20269,23937,30258,36541,43381,48902;0;2025-04-16 18:20:47
vjyNNUu997cC5PW8e3x7Y9RsAF0;D54CxnIfSBSNFhGfTyCyXg;MertzJr;\N;9;2;780;48268;2852,7753,10303,14867,20172,23766,29792,36194,42917,48268;0;2025-04-16 18:20:47
vjyNNUu997cC5PW8e3x7Y9RsAF0;P5wa0Zj4TGmG2AyT6hi5wg;SparkTheYoofer;\N;10;2;757;48545;2843,7754,10303,14873,20264,23792,29849,36231,43051,48545;0;2025-04-16 18:20:47
vjyNNUu997cC5PW8e3x7Y9RsAF0;yRigbMYiSeS2a2vLZIjbTA;InfernoTM.;\N;11;2;755;48482;2858,7732,10365,14812,20069,23667,29838,36239,43003,48482;0;2025-04-16 18:20:47
vjyNNUu997cC5PW8e3x7Y9RsAF0;JvRadosZS-SZUPngNn5IYA;Venn.jpg;\N;12;2;754;48382;2849,7728,10464,14879,20147,23640,29667,36089,42702,48382;0;2025-04-16 18:20:47
vjyNNUu997cC5PW8e3x7Y9RsAF0;Ogetn5ixQpmAjnaKAP99yQ;Norbinarius;\N;13;2;741;48215;2848,7871,10453,14962,20302,23965,29952,36349,42839,48215;0;2025-04-16 18:20:47
vjyNNUu997cC5PW8e3x7Y9RsAF0;duzYCzPgSsCSPOosBZJu6w;Liffey.;\N;14;2;709;48638;2842,7738,10297,14843,20067,23761,29819,36290,42789,48638;0;2025-04-16 18:20:47
vjyNNUu997cC5PW8e3x7Y9RsAF0;pHDLXTdHSVKk-XCRYKIhgg;Kopatych.xDD;\N;15;2;702;48285;2849,7709,10243,14762,20129,23758,29914,36257,42919,48285;0;2025-04-16 18:20:47
vjyNNUu997cC5PW8e3x7Y9RsAF0;Z4Dl1Gb9QiS_EwV-Mtet5w;HUGH_JAN0S;\N;16;2;695;48472;2839,7780,10325,14964,20273,23911,29877,36409,42990,48472;0;2025-04-16 18:20:47
vjyNNUu997cC5PW8e3x7Y9RsAF0;IBb2eggUQu2-qC512kiEDQ;Ikewolf;\N;17;2;695;48565;2848,7715,10326,14794,20069,23640,29632,36114,42965,48565;0;2025-04-16 18:20:47
vjyNNUu997cC5PW8e3x7Y9RsAF0;tJhFwq1BQqOiJK-Tk35LTQ;Acrose17;\N;18;2;689;48747;2849,7782,10303,14848,20183,23785,29763,36142,43242,48747;0;2025-04-16 18:20:47
vjyNNUu997cC5PW8e3x7Y9RsAF0;RbzUxnJhTbu4P_-Ckgg9Ag;Flueffel.dpk;\N;19;2;646;49792;2842,7667,10182,14784,20112,23718,29714,37199,43853,49792;0;2025-04-16 18:20:47
