map_uid;login;ubiname;team;position;round;total_points;score;checkpoints;end_match;time
jWPhzLJGafQDPSoXtnLT6PZfmH2;9Xjt5MYTR1eviSh3mFc1xA;Retoxi;\N;17;1;0;54514;3868,14238,20592,29622,40639,44962,49874,54514;0;2025-04-09 18:00:25
jWPhzLJGafQDPSoXtnLT6PZfmH2;k9vqm3NkTpevJFzUAEjplA;rolph3m;\N;18;1;0;55724;3939,15228,21752,30265,43950,48907,54269,55724;0;2025-04-09 18:00:25
jWPhzLJGafQDPSoXtnLT6PZfmH2;rtsNEN6oTsyDo4Gart_4hg;koomah-;\N;19;1;0;66774;3828,14624,21459,30208,55521,59873,65257,66774;0;2025-04-09 18:00:25
jWPhzLJGafQDPSoXtnLT6PZfmH2;hJGYa4qwQqaEyFHHlmf6bw;drdrummie;\N;20;1;0;81758;4153,26658,33756,42649,54284,59466,65003,81758;0;2025-04-09 18:00:25
jWPhzLJGafQDPSoXtnLT6PZfmH2;sJUn8rYdTZqM3HNIRZD4Hw;Insanity.TM;\N;21;1;0;470968;3759,13842,19994,29122,460979,464950,469798,470968;0;2025-04-09 18:00:25
jWPhzLJGafQDPSoXtnLT6PZfmH2;cncibHERSXeVpllZONllTA;Rh3torique;\N;22;1;0;-1;;0;2025-04-09 18:00:25
jWPhzLJGafQDPSoXtnLT6PZfmH2;t5IlapErRhyfjWYqBAoVzg;Karlukki;\N;23;1;0;-1;;0;2025-04-09 18:00:25
jWPhzLJGafQDPSoXtnLT6PZfmH2;hjFR8jQ3Q8OHldVDSs5ZXg;Basje1996;\N;24;1;0;-1;;0;2025-04-09 18:00:25
jWPhzLJGafQDPSoXtnLT6PZfmH2;4bKoFJuITLO3BH77dmJXnQ;Cerrmor;\N;25;1;0;-1;;0;2025-04-09 18:00:25
jWPhzLJGafQDPSoXtnLT6PZfmH2;K5fsTyHiSVi40d_rUkLyvQ;alegmerr;\N;26;1;0;-1;;0;2025-04-09 18:00:25
jWPhzLJGafQDPSoXtnLT6PZfmH2;d9ZqWBq9RyS0UPl1Zr3e1Q;CAPUCHOPG;\N;27;1;0;-1;;0;2025-04-09 18:00:25
jWPhzLJGafQDPSoXtnLT6PZfmH2;19yViem4SO-1U9RfgLBjIQ;Ban_Mr_Greedy;\N;28;1;0;-1;;0;2025-04-09 18:00:25
jWPhzLJGafQDPSoXtnLT6PZfmH2;uJ6DaJRbRX6riNklD3XqvQ;CatBagasm;\N;29;1;0;-1;;0;2025-04-09 18:00:25
jWPhzLJGafQDPSoXtnLT6PZfmH2;OaOO4eCgSaCT9YAkzxt_mw;Evo.Braker;\N;30;1;0;-1;;0;2025-04-09 18:00:25
jWPhzLJGafQDPSoXtnLT6PZfmH2;DE3yRs0pQJ-KfDJyFNeazQ;Evo.Palli;\N;31;1;0;-1;;0;2025-04-09 18:00:25
jWPhzLJGafQDPSoXtnLT6PZfmH2;yRigbMYiSeS2a2vLZIjbTA;InfernoTM.;\N;32;1;0;-1;;0;2025-04-09 18:00:25
jWPhzLJGafQDPSoXtnLT6PZfmH2;i4AUjXKnRfuGuHMOaXLP7w;Linden.CC;\N;33;1;0;-1;;0;2025-04-09 18:00:25
jWPhzLJGafQDPSoXtnLT6PZfmH2;NGcBSsHMSq6Z_mvrXsojKg;Mr.Joermungandr;\N;34;1;0;-1;;0;2025-04-09 18:00:25
jWPhzLJGafQDPSoXtnLT6PZfmH2;b2fWAvZLS-2mCDR63PjK0Q;Novu.;\N;35;1;0;-1;;0;2025-04-09 18:00:25
jWPhzLJGafQDPSoXtnLT6PZfmH2;P5wa0Zj4TGmG2AyT6hi5wg;SparkTheYoofer;\N;36;1;0;-1;;0;2025-04-09 18:00:25
jWPhzLJGafQDPSoXtnLT6PZfmH2;LNQuQmpvTRGxqjRXrgMM_Q;Titan_3X;\N;37;1;0;-1;;0;2025-04-09 18:00:25
jWPhzLJGafQDPSoXtnLT6PZfmH2;GjHePeokQhCJ-i2VAtTaag;CosmoCoffee;\N;38;1;0;-1;;0;2025-04-09 18:00:25
jWPhzLJGafQDPSoXtnLT6PZfmH2;F4aNYLSUS4iB3_Td_a4c8Q;Evo.Chris92;\N;39;1;0;-1;;0;2025-04-09 18:00:25
jWPhzLJGafQDPSoXtnLT6PZfmH2;JanTXON0ReGk_Y1AjVRRHw;Falcon_TM;\N;40;1;0;-1;;0;2025-04-09 18:00:25
jWPhzLJGafQDPSoXtnLT6PZfmH2;afRry4ppTq-58WCbo6CNzw;NonceSYK;\N;41;1;0;-1;;0;2025-04-09 18:00:25
jWPhzLJGafQDPSoXtnLT6PZfmH2;MR-5LwEXTS2SQqxMRXjbsQ;VLX-ThR3aT;\N;42;1;0;-1;;0;2025-04-09 18:00:25
jWPhzLJGafQDPSoXtnLT6PZfmH2;oHS1QI7LTtqLeJyWF49LmQ;Xetarz;\N;43;1;0;-1;;0;2025-04-09 18:00:25
jWPhzLJGafQDPSoXtnLT6PZfmH2;cdBkr5fVSd6BAJ--jxHvzA;wHeaZee;\N;44;1;0;-1;;0;2025-04-09 18:00:25
oLGW9eZS6IYIP730zXMVwRdKxod;duzYCzPgSsCSPOosBZJu6w;Liffey.;\N;1;1;500;47714;3136,9285,11992,16700,27228,37848,41821,46293,47714;0;2025-04-09 18:20:15
oLGW9eZS6IYIP730zXMVwRdKxod;b2fWAvZLS-2mCDR63PjK0Q;Novu.;\N;2;1;485;47761;3132,9318,12048,16830,27403,37980,41822,46298,47761;0;2025-04-09 18:20:15
oLGW9eZS6IYIP730zXMVwRdKxod;cncibHERSXeVpllZONllTA;Rh3torique;\N;3;1;470;47832;3113,9322,12012,16673,27142,37868,41874,46382,47832;0;2025-04-09 18:20:15
oLGW9eZS6IYIP730zXMVwRdKxod;jBT0kLm1RLOrAaPEk38wAA;miles.TM;\N;4;1;455;47888;3136,9325,12007,16648,27217,37885,41868,46440,47888;0;2025-04-09 18:20:15
oLGW9eZS6IYIP730zXMVwRdKxod;Hp6vj6FuTHiHS7xyeZYVmg;Javas..;\N;5;1;443;48087;3126,9285,11952,16623,27177,37845,41812,46508,48087;0;2025-04-09 18:20:15
oLGW9eZS6IYIP730zXMVwRdKxod;RbzUxnJhTbu4P_-Ckgg9Ag;Flueffel.dpk;\N;6;1;431;48372;3133,9238,11905,16591,26982,37597,41874,46865,48372;0;2025-04-09 18:20:15
oLGW9eZS6IYIP730zXMVwRdKxod;Ba3czhCLQQ-zFTr52XBc5w;Sampler.4PF;\N;7;1;420;48402;3123,9298,11994,16737,27438,38121,42194,46908,48402;0;2025-04-09 18:20:15
oLGW9eZS6IYIP730zXMVwRdKxod;hjFR8jQ3Q8OHldVDSs5ZXg;Basje1996;\N;8;1;409;48495;3137,9545,12281,16968,27479,38192,42160,46953,48495;0;2025-04-09 18:20:15
oLGW9eZS6IYIP730zXMVwRdKxod;t5IlapErRhyfjWYqBAoVzg;Karlukki;\N;9;1;399;48498;3131,9478,12235,17003,27657,38369,42375,47010,48498;0;2025-04-09 18:20:15
oLGW9eZS6IYIP730zXMVwRdKxod;V_vWwMxbQqO0GgDYtK3zTg;KNACKII-U.U-;\N;10;1;390;48632;3131,9619,12614,17440,27967,38498,42405,47131,48632;0;2025-04-09 18:20:15
oLGW9eZS6IYIP730zXMVwRdKxod;uJ6DaJRbRX6riNklD3XqvQ;CatBagasm;\N;11;1;381;48638;3135,9405,12188,17112,27639,38254,42115,47065,48638;0;2025-04-09 18:20:15
oLGW9eZS6IYIP730zXMVwRdKxod;P5wa0Zj4TGmG2AyT6hi5wg;SparkTheYoofer;\N;12;1;373;48992;3144,9444,12148,16860,27647,38639,42697,47498,48992;0;2025-04-09 18:20:15
oLGW9eZS6IYIP730zXMVwRdKxod;Vq5ZN29fS_mQx8OZSIbdnA;indiedriver;\N;13;1;365;49344;3145,9622,12332,17060,27682,38512,43001,47866,49344;0;2025-04-09 18:20:15
oLGW9eZS6IYIP730zXMVwRdKxod;WwXdJAddS12tI1EisMgG2w;AmongUs777;\N;14;1;358;49730;3151,9332,12065,16699,27266,38749,43122,47975,49730;0;2025-04-09 18:20:15
oLGW9eZS6IYIP730zXMVwRdKxod;FlcTcBmzRJ-c4Lxp-Mz3ZQ;DrShnizzle;\N;15;1;351;49761;3167,10156,13058,17736,28454,39354,43372,48210,49761;0;2025-04-09 18:20:15
oLGW9eZS6IYIP730zXMVwRdKxod;q7p97huAQhO6TaRAbjOpEQ;shockz92;\N;16;1;344;50028;3138,9791,12655,17489,28378,39271,43291,48235,50028;0;2025-04-09 18:20:15
oLGW9eZS6IYIP730zXMVwRdKxod;XoQlszEDTTGx8uQ7mek_vw;Phosphorescentt;\N;17;1;338;50345;3139,9562,12362,17278,28273,39433,43870,48822,50345;0;2025-04-09 18:20:15
oLGW9eZS6IYIP730zXMVwRdKxod;o6R6oiSaQF-bUrczGVMJmg;br4MMO;\N;18;1;332;50395;3188,9972,12728,17596,28628,39745,44004,48870,50395;0;2025-04-09 18:20:15
oLGW9eZS6IYIP730zXMVwRdKxod;qmZlwJ84TIWLyZtTG0kL1g;DingDingDingTM;\N;19;1;327;50495;3137,9545,12598,17633,28687,40073,44128,48916,50495;0;2025-04-09 18:20:15
oLGW9eZS6IYIP730zXMVwRdKxod;LNQuQmpvTRGxqjRXrgMM_Q;Titan_3X;\N;20;1;322;51291;3143,10432,13448,18378,29271,40458,44872,49724,51291;0;2025-04-09 18:20:15
oLGW9eZS6IYIP730zXMVwRdKxod;19yViem4SO-1U9RfgLBjIQ;Ban_Mr_Greedy;\N;21;1;317;51384;3148,10107,13025,17965,28766,39974,44692,49730,51384;0;2025-04-09 18:20:15
oLGW9eZS6IYIP730zXMVwRdKxod;1sis46mYTLOBuNSUdTqd8g;Cisu..;\N;22;1;312;51848;3525,10066,12962,17642,29182,40267,44850,50007,51848;0;2025-04-09 18:20:15
oLGW9eZS6IYIP730zXMVwRdKxod;9Xjt5MYTR1eviSh3mFc1xA;Retoxi;\N;23;1;308;51898;3133,9844,12702,17550,28679,40087,45102,50185,51898;0;2025-04-09 18:20:15
oLGW9eZS6IYIP730zXMVwRdKxod;Z4Dl1Gb9QiS_EwV-Mtet5w;HUGH_JAN0S;\N;24;1;304;53102;3128,9557,12358,17078,27878,42431,46796,51593,53102;0;2025-04-09 18:20:15
oLGW9eZS6IYIP730zXMVwRdKxod;FeSAobxkQlKT1z6FIqRrkQ;NormieTM;\N;25;1;300;55258;3122,10551,13568,18646,29438,40376,48330,53408,55258;0;2025-04-09 18:20:15
oLGW9eZS6IYIP730zXMVwRdKxod;yRigbMYiSeS2a2vLZIjbTA;InfernoTM.;\N;26;1;297;56174;11183,17491,20205,24911,35571,46194,50104,54704,56174;0;2025-04-09 18:20:15
oLGW9eZS6IYIP730zXMVwRdKxod;4bKoFJuITLO3BH77dmJXnQ;Cerrmor;\N;27;1;294;56668;3144,10304,13412,18950,32301,45307,49785,54828,56668;0;2025-04-09 18:20:15
oLGW9eZS6IYIP730zXMVwRdKxod;sJUn8rYdTZqM3HNIRZD4Hw;Insanity.TM;\N;28;1;0;-1;;0;2025-04-09 18:20:15
oLGW9eZS6IYIP730zXMVwRdKxod;RIejDO35TCSo7b6RpdNz-w;Lythion_;\N;29;1;0;-1;;0;2025-04-09 18:20:15
oLGW9eZS6IYIP730zXMVwRdKxod;3QiPnsyzSV-E7OrXhNTZ2A;FighterDE;\N;30;1;0;-1;;0;2025-04-09 18:20:15
oLGW9eZS6IYIP730zXMVwRdKxod;N2MN5vDSQJmzVDwSebU_Ew;DD_Zeus;\N;31;1;0;-1;;0;2025-04-09 18:20:15
oLGW9eZS6IYIP730zXMVwRdKxod;DAdmC9SLQZm3aIce2pOjQQ;ZeManiaks;\N;32;1;0;-1;;0;2025-04-09 18:20:15
oLGW9eZS6IYIP730zXMVwRdKxod;jvM_qpL3RyaTz4nmI2YqkA;vhrc1997;\N;33;1;0;-1;;0;2025-04-09 18:20:15
oLGW9eZS6IYIP730zXMVwRdKxod;d9ZqWBq9RyS0UPl1Zr3e1Q;CAPUCHOPG;\N;34;1;0;-1;;0;2025-04-09 18:20:15
oLGW9eZS6IYIP730zXMVwRdKxod;OaOO4eCgSaCT9YAkzxt_mw;Evo.Braker;\N;35;1;0;-1;;0;2025-04-09 18:20:15
oLGW9eZS6IYIP730zXMVwRdKxod;DE3yRs0pQJ-KfDJyFNeazQ;Evo.Palli;\N;36;1;0;-1;;0;2025-04-09 18:20:15
oLGW9eZS6IYIP730zXMVwRdKxod;mlbHUWsnSMK7S0WAt1nzPQ;Lacknam;\N;37;1;0;-1;;0;2025-04-09 18:20:15
oLGW9eZS6IYIP730zXMVwRdKxod;i4AUjXKnRfuGuHMOaXLP7w;Linden.CC;\N;38;1;0;-1;;0;2025-04-09 18:20:15
oLGW9eZS6IYIP730zXMVwRdKxod;NGcBSsHMSq6Z_mvrXsojKg;Mr.Joermungandr;\N;39;1;0;-1;;0;2025-04-09 18:20:15
oLGW9eZS6IYIP730zXMVwRdKxod;K5fsTyHiSVi40d_rUkLyvQ;alegmerr;\N;40;1;0;-1;;0;2025-04-09 18:20:15
oLGW9eZS6IYIP730zXMVwRdKxod;hJGYa4qwQqaEyFHHlmf6bw;drdrummie;\N;41;1;0;-1;;0;2025-04-09 18:20:15
oLGW9eZS6IYIP730zXMVwRdKxod;rtsNEN6oTsyDo4Gart_4hg;koomah-;\N;42;1;0;-1;;0;2025-04-09 18:20:15
oLGW9eZS6IYIP730zXMVwRdKxod;ebCbT7cnRqOjFc0B33ThpA;nosyncTM;\N;43;1;0;-1;;0;2025-04-09 18:20:15
oLGW9eZS6IYIP730zXMVwRdKxod;b2fWAvZLS-2mCDR63PjK0Q;Novu.;\N;1;2;955;47748;3129,9235,11887,16539,27077,37761,41672,46284,47748;0;2025-04-09 18:21:35
oLGW9eZS6IYIP730zXMVwRdKxod;duzYCzPgSsCSPOosBZJu6w;Liffey.;\N;2;2;943;48198;3134,9652,12375,17038,27608,38222,42234,46763,48198;0;2025-04-09 18:21:35
oLGW9eZS6IYIP730zXMVwRdKxod;cncibHERSXeVpllZONllTA;Rh3torique;\N;3;2;925;48197;3116,9768,12578,17236,27704,38318,42295,46754,48197;0;2025-04-09 18:21:35
oLGW9eZS6IYIP730zXMVwRdKxod;RbzUxnJhTbu4P_-Ckgg9Ag;Flueffel.dpk;\N;4;2;916;47492;3133,9252,11922,16581,27027,37595,41557,46048,47492;0;2025-04-09 18:21:35
oLGW9eZS6IYIP730zXMVwRdKxod;jBT0kLm1RLOrAaPEk38wAA;miles.TM;\N;5;2;875;48228;3152,9374,12092,16724,27464,38238,42225,46774,48228;0;2025-04-09 18:21:35
oLGW9eZS6IYIP730zXMVwRdKxod;t5IlapErRhyfjWYqBAoVzg;Karlukki;\N;6;2;798;48395;3141,9721,12455,17156,27812,38474,42384,46937,48395;0;2025-04-09 18:21:35
oLGW9eZS6IYIP730zXMVwRdKxod;yRigbMYiSeS2a2vLZIjbTA;InfernoTM.;\N;7;2;797;47440;3138,9308,12008,16607,27118,37675,41503,45978,47440;0;2025-04-09 18:21:35
oLGW9eZS6IYIP730zXMVwRdKxod;Vq5ZN29fS_mQx8OZSIbdnA;indiedriver;\N;8;2;796;48208;3142,9392,12147,16838,27589,38225,42221,46738,48208;0;2025-04-09 18:21:35
oLGW9eZS6IYIP730zXMVwRdKxod;Hp6vj6FuTHiHS7xyeZYVmg;Javas..;\N;9;2;781;49824;3121,9378,12042,16758,27207,38388,43688,48358,49824;0;2025-04-09 18:21:35
oLGW9eZS6IYIP730zXMVwRdKxod;V_vWwMxbQqO0GgDYtK3zTg;KNACKII-U.U-;\N;10;2;780;48481;3148,9751,12488,17186,27801,38352,42384,47005,48481;0;2025-04-09 18:21:35
oLGW9eZS6IYIP730zXMVwRdKxod;WwXdJAddS12tI1EisMgG2w;AmongUs777;\N;11;2;767;48308;3141,9305,12035,16711,27354,38104,42114,46728,48308;0;2025-04-09 18:21:35
oLGW9eZS6IYIP730zXMVwRdKxod;P5wa0Zj4TGmG2AyT6hi5wg;SparkTheYoofer;\N;12;2;746;48878;3137,9298,12084,16750,27337,38602,42658,47378,48878;0;2025-04-09 18:21:35
oLGW9eZS6IYIP730zXMVwRdKxod;uJ6DaJRbRX6riNklD3XqvQ;CatBagasm;\N;13;2;732;49245;3142,9297,11968,16807,27821,38851,42842,47662,49245;0;2025-04-09 18:21:35
oLGW9eZS6IYIP730zXMVwRdKxod;hjFR8jQ3Q8OHldVDSs5ZXg;Basje1996;\N;14;2;726;50287;3133,9528,12347,17169,28177,39827,43888,48675,50287;0;2025-04-09 18:21:35
oLGW9eZS6IYIP730zXMVwRdKxod;XoQlszEDTTGx8uQ7mek_vw;Phosphorescentt;\N;15;2;719;48638;3158,9555,12272,16944,27658,38514,42460,47135,48638;0;2025-04-09 18:21:35
oLGW9eZS6IYIP730zXMVwRdKxod;Ba3czhCLQQ-zFTr52XBc5w;Sampler.4PF;\N;16;2;717;54698;3137,9448,12182,16887,29029,43902,48324,53120,54698;0;2025-04-09 18:21:35
oLGW9eZS6IYIP730zXMVwRdKxod;FlcTcBmzRJ-c4Lxp-Mz3ZQ;DrShnizzle;\N;17;2;709;49054;3152,9491,12268,17044,27964,38782,42763,47535,49054;0;2025-04-09 18:21:35
oLGW9eZS6IYIP730zXMVwRdKxod;Z4Dl1Gb9QiS_EwV-Mtet5w;HUGH_JAN0S;\N;18;2;669;48881;3118,9512,12242,17064,27927,38700,42644,47371,48881;0;2025-04-09 18:21:35
oLGW9eZS6IYIP730zXMVwRdKxod;1sis46mYTLOBuNSUdTqd8g;Cisu..;\N;19;2;656;49732;3184,9511,12215,16983,27841,38773,42775,47946,49732;0;2025-04-09 18:21:35
oLGW9eZS6IYIP730zXMVwRdKxod;LNQuQmpvTRGxqjRXrgMM_Q;Titan_3X;\N;20;2;654;50031;3157,9608,12467,17253,27857,39279,43662,48473,50031;0;2025-04-09 18:21:35
oLGW9eZS6IYIP730zXMVwRdKxod;19yViem4SO-1U9RfgLBjIQ;Ban_Mr_Greedy;\N;21;2;644;50034;3149,9488,12268,17028,27756,39172,43515,48453,50034;0;2025-04-09 18:21:35
oLGW9eZS6IYIP730zXMVwRdKxod;o6R6oiSaQF-bUrczGVMJmg;br4MMO;\N;22;2;644;50342;3192,9545,12514,17848,28972,39902,43954,48797,50342;0;2025-04-09 18:21:35
oLGW9eZS6IYIP730zXMVwRdKxod;qmZlwJ84TIWLyZtTG0kL1g;DingDingDingTM;\N;23;2;635;50554;3152,9425,12191,16978,27648,39598,43986,48968,50554;0;2025-04-09 18:21:35
oLGW9eZS6IYIP730zXMVwRdKxod;FeSAobxkQlKT1z6FIqRrkQ;NormieTM;\N;24;2;622;50172;3144,9651,12478,17213,27942,39408,43838,48605,50172;0;2025-04-09 18:21:35
oLGW9eZS6IYIP730zXMVwRdKxod;9Xjt5MYTR1eviSh3mFc1xA;Retoxi;\N;25;2;608;54377;3127,12268,15214,20046,30818,43201,47704,52685,54377;0;2025-04-09 18:21:35
oLGW9eZS6IYIP730zXMVwRdKxod;4bKoFJuITLO3BH77dmJXnQ;Cerrmor;\N;26;2;585;61465;3169,10214,19722,24914,36814,50198,54765,59805,61465;0;2025-04-09 18:21:35
oLGW9eZS6IYIP730zXMVwRdKxod;q7p97huAQhO6TaRAbjOpEQ;shockz92;\N;27;2;344;-1;;0;2025-04-09 18:21:35
oLGW9eZS6IYIP730zXMVwRdKxod;3QiPnsyzSV-E7OrXhNTZ2A;FighterDE;\N;28;2;304;50765;3142,9635,12468,17180,27879,39545,43919,48985,50765;0;2025-04-09 18:21:35
oLGW9eZS6IYIP730zXMVwRdKxod;DAdmC9SLQZm3aIce2pOjQQ;ZeManiaks;\N;29;2;294;55404;3143,10205,13045,17832,30302,43426,48021,53474,55404;0;2025-04-09 18:21:35
oLGW9eZS6IYIP730zXMVwRdKxod;RIejDO35TCSo7b6RpdNz-w;Lythion_;\N;30;2;288;65815;3358,11423,14543,26091,39954,53603,58724,64052,65815;0;2025-04-09 18:21:35
oLGW9eZS6IYIP730zXMVwRdKxod;sJUn8rYdTZqM3HNIRZD4Hw;Insanity.TM;\N;31;2;0;-1;;0;2025-04-09 18:21:35
oLGW9eZS6IYIP730zXMVwRdKxod;lTHQNPW-RwGPb5ikmyY82Q;Utaurent;\N;32;2;0;-1;;0;2025-04-09 18:21:35
oLGW9eZS6IYIP730zXMVwRdKxod;N2MN5vDSQJmzVDwSebU_Ew;DD_Zeus;\N;33;2;0;-1;;0;2025-04-09 18:21:35
oLGW9eZS6IYIP730zXMVwRdKxod;jvM_qpL3RyaTz4nmI2YqkA;vhrc1997;\N;34;2;0;-1;;0;2025-04-09 18:21:35
oLGW9eZS6IYIP730zXMVwRdKxod;d9ZqWBq9RyS0UPl1Zr3e1Q;CAPUCHOPG;\N;35;2;0;-1;;0;2025-04-09 18:21:35
oLGW9eZS6IYIP730zXMVwRdKxod;OaOO4eCgSaCT9YAkzxt_mw;Evo.Braker;\N;36;2;0;-1;;0;2025-04-09 18:21:35
oLGW9eZS6IYIP730zXMVwRdKxod;DE3yRs0pQJ-KfDJyFNeazQ;Evo.Palli;\N;37;2;0;-1;;0;2025-04-09 18:21:35
oLGW9eZS6IYIP730zXMVwRdKxod;mlbHUWsnSMK7S0WAt1nzPQ;Lacknam;\N;38;2;0;-1;;0;2025-04-09 18:21:35
oLGW9eZS6IYIP730zXMVwRdKxod;i4AUjXKnRfuGuHMOaXLP7w;Linden.CC;\N;39;2;0;-1;;0;2025-04-09 18:21:35
oLGW9eZS6IYIP730zXMVwRdKxod;NGcBSsHMSq6Z_mvrXsojKg;Mr.Joermungandr;\N;40;2;0;-1;;0;2025-04-09 18:21:35
oLGW9eZS6IYIP730zXMVwRdKxod;MNQXKB7ETHiC-QqR9OXEig;YaBoySpeeD;\N;41;2;0;-1;;0;2025-04-09 18:21:35
oLGW9eZS6IYIP730zXMVwRdKxod;K5fsTyHiSVi40d_rUkLyvQ;alegmerr;\N;42;2;0;-1;;0;2025-04-09 18:21:35
oLGW9eZS6IYIP730zXMVwRdKxod;hJGYa4qwQqaEyFHHlmf6bw;drdrummie;\N;43;2;0;-1;;0;2025-04-09 18:21:35
oLGW9eZS6IYIP730zXMVwRdKxod;rtsNEN6oTsyDo4Gart_4hg;koomah-;\N;44;2;0;-1;;0;2025-04-09 18:21:35
oLGW9eZS6IYIP730zXMVwRdKxod;ebCbT7cnRqOjFc0B33ThpA;nosyncTM;\N;45;2;0;-1;;0;2025-04-09 18:21:35
oLGW9eZS6IYIP730zXMVwRdKxod;b2fWAvZLS-2mCDR63PjK0Q;Novu.;\N;1;3;1440;47441;3132,9245,11911,16556,27072,37638,41541,45988,47441;0;2025-04-09 18:23:10
oLGW9eZS6IYIP730zXMVwRdKxod;RbzUxnJhTbu4P_-Ckgg9Ag;Flueffel.dpk;\N;2;3;1386;47664;3152,9325,11998,16624,27308,37830,41734,46218,47664;0;2025-04-09 18:23:10
oLGW9eZS6IYIP730zXMVwRdKxod;duzYCzPgSsCSPOosBZJu6w;Liffey.;\N;3;3;1352;48407;3132,9321,12020,16740,27314,38453,42444,46985,48407;0;2025-04-09 18:23:10
oLGW9eZS6IYIP730zXMVwRdKxod;yRigbMYiSeS2a2vLZIjbTA;InfernoTM.;\N;4;3;1297;47327;3132,9251,11918,16557,27048,37582,41424,45905,47327;0;2025-04-09 18:23:10
oLGW9eZS6IYIP730zXMVwRdKxod;cncibHERSXeVpllZONllTA;Rh3torique;\N;5;3;1290;48878;3117,9288,11941,16612,27148,38238,42618,47390,48878;0;2025-04-09 18:23:10
oLGW9eZS6IYIP730zXMVwRdKxod;jBT0kLm1RLOrAaPEk38wAA;miles.TM;\N;6;3;1274;48428;3158,9365,12065,16709,27492,38363,42331,46906,48428;0;2025-04-09 18:23:10
oLGW9eZS6IYIP730zXMVwRdKxod;Hp6vj6FuTHiHS7xyeZYVmg;Javas..;\N;7;3;1236;47878;3121,9375,12088,16752,27309,37957,41912,46431,47878;0;2025-04-09 18:23:10
oLGW9eZS6IYIP730zXMVwRdKxod;Vq5ZN29fS_mQx8OZSIbdnA;indiedriver;\N;8;3;1227;48238;3151,9385,12115,16812,27409,38082,42021,46738,48238;0;2025-04-09 18:23:10
