map_uid;login;ubiname;team;position;round;total_points;score;checkpoints;end_match;time
UgmzpEric7j7pOg3JyyEaIppR97;b2fWAvZLS-2mCDR63PjK0Q;Novu.;\N;3;2;913;48512;8182,13082,18742,25476,27806,33622,36382,41882,45941,48512;0;2025-03-26 19:21:55
UgmzpEric7j7pOg3JyyEaIppR97;Z5wTLmN_SWCZ0wJjRbvZRw;Firestorrm_tm;\N;4;2;842;48701;8222,13146,18842,25627,27983,33782,36612,42138,46183,48701;0;2025-03-26 19:21:55
UgmzpEric7j7pOg3JyyEaIppR97;cncibHERSXeVpllZONllTA;Rh3torique;\N;5;2;828;48441;8150,13094,18695,25346,27709,33515,36308,41849,45907,48441;0;2025-03-26 19:21:55
UgmzpEric7j7pOg3JyyEaIppR97;eUoobETZQnaDzkMcunurdA;Marius89..;\N;6;2;821;48742;8209,13062,18748,25388,27769,33592,36475,42151,46228,48742;0;2025-03-26 19:21:55
UgmzpEric7j7pOg3JyyEaIppR97;XJ9X2StARWCKbzFAkFqeTg;Susuwi;\N;7;2;806;48894;8216,13132,18752,25670,28112,33922,36788,42322,46346,48894;0;2025-03-26 19:21:55
UgmzpEric7j7pOg3JyyEaIppR97;yRigbMYiSeS2a2vLZIjbTA;InfernoTM.;\N;8;2;785;48368;8209,12957,18752,25417,27738,33552,36348,41808,45843,48368;0;2025-03-26 19:21:55
UgmzpEric7j7pOg3JyyEaIppR97;jBT0kLm1RLOrAaPEk38wAA;miles.TM;\N;9;2;774;48700;8201,12996,18732,25376,27762,33538,36378,42083,46199,48700;0;2025-03-26 19:21:55
UgmzpEric7j7pOg3JyyEaIppR97;RbzUxnJhTbu4P_-Ckgg9Ag;Flueffel.dpk;\N;10;2;774;48852;8187,13119,18868,25635,28004,33802,36605,42204,46303,48852;0;2025-03-26 19:21:55
UgmzpEric7j7pOg3JyyEaIppR97;o5CwDJbNTdu_4Dc67_rg2w;JUT.Harry;\N;11;2;763;48816;8186,12984,18715,25459,27861,33662,36492,41983,46122,48816;0;2025-03-26 19:21:55
UgmzpEric7j7pOg3JyyEaIppR97;V_vWwMxbQqO0GgDYtK3zTg;KNACKII-U.U-;\N;12;2;732;49101;8247,13156,18882,25605,27994,33828,36618,42493,46556,49101;0;2025-03-26 19:21:55
UgmzpEric7j7pOg3JyyEaIppR97;2F_SzL9qRKeIzJ2GlbgriA;J4K_TM;\N;13;2;725;48638;8234,13144,18792,25399,27733,33552,36405,42069,46071,48638;0;2025-03-26 19:21:55
UgmzpEric7j7pOg3JyyEaIppR97;Vq5ZN29fS_mQx8OZSIbdnA;indiedriver;\N;14;2;725;48917;8157,13127,18762,25402,27826,33682,36522,42118,46407,48917;0;2025-03-26 19:21:55
UgmzpEric7j7pOg3JyyEaIppR97;2DYnpCx8S-mWnBq0Hy95-g;Kurisu-tina_;\N;15;2;696;48649;8208,13128,18842,25591,27934,33762,36578,42102,46168,48649;0;2025-03-26 19:21:55
UgmzpEric7j7pOg3JyyEaIppR97;DpUXqideSxy0NNdHESsgAA;Sabian-;\N;16;2;682;48938;8253,13137,18822,25576,27967,33838,36672,42306,46409,48938;0;2025-03-26 19:21:55
UgmzpEric7j7pOg3JyyEaIppR97;Owq0KjrFTtiBpjDbhpnKiQ;Sleepyhead212;\N;17;2;670;48873;8237,13192,18922,25642,28028,33828,36678,42274,46318,48873;0;2025-03-26 19:21:55
UgmzpEric7j7pOg3JyyEaIppR97;N9Gp-WAKQWWEBi0AG63oGQ;Yann.TM;\N;18;2;666;49145;8296,13218,18895,25602,27988,33995,37012,42504,46634,49145;0;2025-03-26 19:21:55
UgmzpEric7j7pOg3JyyEaIppR97;PffPA7E-Q1uEP58ej4oMJQ;Mantaaa81;\N;19;2;659;48974;8261,13168,18858,25612,28002,33885,36632,42292,46403,48974;0;2025-03-26 19:21:55
UgmzpEric7j7pOg3JyyEaIppR97;mJZx-6H9S6uOl96QKAnZcQ;Bimy..;\N;20;2;653;48814;8332,13126,18942,25634,27989,33805,36612,42189,46279,48814;0;2025-03-26 19:21:55
UgmzpEric7j7pOg3JyyEaIppR97;duzYCzPgSsCSPOosBZJu6w;Liffey.;\N;21;2;649;55038;8233,13159,18768,25527,27903,39708,42565,48329,52469,55038;0;2025-03-26 19:21:55
UgmzpEric7j7pOg3JyyEaIppR97;zmwNsC3ZRj-q7EYwMrrUxQ;xEmlanx;\N;22;2;638;49230;8292,13238,18933,25784,28182,34022,36808,42311,46405,49230;0;2025-03-26 19:21:55
UgmzpEric7j7pOg3JyyEaIppR97;ezwuFGOQQmmpxPMinTfexA;Demotivator13;\N;23;2;634;49072;8192,13088,18795,25470,27868,33702,36515,42456,46504,49072;0;2025-03-26 19:21:55
UgmzpEric7j7pOg3JyyEaIppR97;LASf-NPUSm2VlWOV6W3ybA;mshk_frede;\N;24;2;625;50163;8247,13388,19622,26826,29153,34962,37778,43238,47378,50163;0;2025-03-26 19:21:55
UgmzpEric7j7pOg3JyyEaIppR97;P5wa0Zj4TGmG2AyT6hi5wg;SparkTheYoofer;\N;25;2;619;49237;8250,13119,18722,25426,27814,33675,36598,42694,46753,49237;0;2025-03-26 19:21:55
UgmzpEric7j7pOg3JyyEaIppR97;QreS3eyCQU2p5EHybCIgfw;PebTM;\N;26;2;614;49440;8274,13181,18988,25858,28298,34185,37035,42651,46808,49440;0;2025-03-26 19:21:55
UgmzpEric7j7pOg3JyyEaIppR97;FlcTcBmzRJ-c4Lxp-Mz3ZQ;DrShnizzle;\N;27;2;602;49059;8260,13163,18995,25681,28078,33962,36862,42444,46501,49059;0;2025-03-26 19:21:55
UgmzpEric7j7pOg3JyyEaIppR97;XcxFZi4cQ1W3JvGZ4u7U6A;JarCrab;\N;28;2;596;49337;8299,13184,18846,25550,27967,33805,36718,42274,46729,49337;0;2025-03-26 19:21:55
UgmzpEric7j7pOg3JyyEaIppR97;Z4Dl1Gb9QiS_EwV-Mtet5w;HUGH_JAN0S;\N;29;2;582;49249;8303,13194,19008,25767,28148,34015,36788,42532,46609,49249;0;2025-03-26 19:21:55
UgmzpEric7j7pOg3JyyEaIppR97;sysKs8ExTw2GkZg8_Q_CZg;Mericle_;\N;30;2;582;49376;8316,13188,19012,25934,28299,34118,36975,42713,46794,49376;0;2025-03-26 19:21:55
UgmzpEric7j7pOg3JyyEaIppR97;zWDfTnVSRoyVmaiQVFjcsA;iocto._.;\N;31;2;576;49284;8244,13141,18948,26238,28633,34485,37318,42777,46797,49284;0;2025-03-26 19:21:55
UgmzpEric7j7pOg3JyyEaIppR97;aeb2be88QRmM-CGVjjS1tQ;TheRenoFella;\N;32;2;568;51479;8319,14606,20458,27501,29959,35782,38575,44217,48434,51479;0;2025-03-26 19:21:55
UgmzpEric7j7pOg3JyyEaIppR97;dViK17ZjTNinEt80VhaCBw;silverfalcon;\N;33;2;563;50200;8336,13268,19191,26118,28622,34482,37368,42939,47203,50200;0;2025-03-26 19:21:55
UgmzpEric7j7pOg3JyyEaIppR97;ALtDET1rTbeob3FQ3Ehlkg;Sombot;\N;34;2;560;49555;8169,13077,18775,25446,27827,33772,36632,42566,46942,49555;0;2025-03-26 19:21:55
UgmzpEric7j7pOg3JyyEaIppR97;KM0XVt-5TcOFR0_RP-SstQ;Fatinho-_-;\N;35;2;554;49177;8242,13222,18895,25714,28129,34055,36952,42524,46617,49177;0;2025-03-26 19:21:55
UgmzpEric7j7pOg3JyyEaIppR97;CNke8VXZSQiAh3r4D5Nc3g;Mayonnaisius;\N;36;2;540;49440;8300,13251,18895,25664,28061,33938,36812,42671,46864,49440;0;2025-03-26 19:21:55
UgmzpEric7j7pOg3JyyEaIppR97;9GuHQuNSQF2p5Q0gj2ZwIw;Import_TM;\N;37;2;537;51745;8307,13268,18967,25871,28499,34355,37178,45083,49197,51745;0;2025-03-26 19:21:55
UgmzpEric7j7pOg3JyyEaIppR97;3QiPnsyzSV-E7OrXhNTZ2A;FighterDE;\N;38;2;535;51453;8302,13191,18907,25812,28288,35104,38479,44404,48594,51453;0;2025-03-26 19:21:55
UgmzpEric7j7pOg3JyyEaIppR97;19yViem4SO-1U9RfgLBjIQ;Ban_Mr_Greedy;\N;39;2;532;51275;8444,13641,19427,26394,28908,35319,38549,44364,48597,51275;0;2025-03-26 19:21:55
UgmzpEric7j7pOg3JyyEaIppR97;U9b133pIQ3-qPM7UiJSCbg;Hagn99;\N;40;2;532;51276;8286,13168,18988,25724,28129,33952,36798,43155,48624,51276;0;2025-03-26 19:21:55
UgmzpEric7j7pOg3JyyEaIppR97;qmZlwJ84TIWLyZtTG0kL1g;DingDingDingTM;\N;41;2;528;52620;8398,13347,20808,28679,31311,37185,40025,45745,49942,52620;0;2025-03-26 19:21:55
UgmzpEric7j7pOg3JyyEaIppR97;WG1bAmRCQ06uBGW0OSg-bw;HavoccTM;\N;42;2;526;50991;8481,13731,19685,26683,29119,35112,37992,44099,48227,50991;0;2025-03-26 19:21:55
UgmzpEric7j7pOg3JyyEaIppR97;1VEqQwdwS3uI7uWB5YK6JA;Potatisfisken;\N;43;2;524;51995;8542,13801,19818,27063,29841,36065,39108,45107,49338,51995;0;2025-03-26 19:21:55
UgmzpEric7j7pOg3JyyEaIppR97;LNQuQmpvTRGxqjRXrgMM_Q;Titan_3X;\N;44;2;520;53804;8642,13598,19574,26859,30403,37134,40412,46766,51012,53804;0;2025-03-26 19:21:55
UgmzpEric7j7pOg3JyyEaIppR97;oGv5QrLITj6fqLQh_lu0UQ;h3llomarcTwitch;\N;45;2;520;52601;8538,13837,20277,27620,30391,36652,39595,45561,49763,52601;0;2025-03-26 19:21:55
UgmzpEric7j7pOg3JyyEaIppR97;g99d814yQPOLAAPgV3vISw;Tundil897;\N;46;2;513;53593;8227,14132,20687,27928,30412,36839,40193,46445,50617,53593;0;2025-03-26 19:21:55
UgmzpEric7j7pOg3JyyEaIppR97;SOBQzn2FRaSAPlsL4yjhFA;BergSouzaBr;\N;47;2;493;55221;8377,13318,19173,26603,29126,35619,38789,44874,49182,55221;0;2025-03-26 19:21:55
UgmzpEric7j7pOg3JyyEaIppR97;3q2MNAJISh6g6O2zCeJ2NA;LeftIsFaster;\N;48;2;478;52898;8668,13739,19547,26738,29208,35874,39252,45606,50083,52898;0;2025-03-26 19:21:55
UgmzpEric7j7pOg3JyyEaIppR97;003e_qkLTb-2QCmx6q_5Ew;quizziNN;\N;49;2;469;49713;8214,13088,18905,25774,28158,34122,37005,42822,46971,49713;0;2025-03-26 19:21:55
UgmzpEric7j7pOg3JyyEaIppR97;U-X3mdQhTbSIaKDTp3QAYw;Funkerberg;\N;50;2;460;60344;8306,13677,26292,33665,36564,43314,46669,52768,57108,60344;0;2025-03-26 19:21:55
UgmzpEric7j7pOg3JyyEaIppR97;PAAuuw9WQaOoZ1mfOD5blw;Shigaon.;\N;51;2;442;62782;8292,13999,20048,27011,29432,35298,38095,43733,60083,62782;0;2025-03-26 19:21:55
UgmzpEric7j7pOg3JyyEaIppR97;byH3Sb1hQySCWfYeTLQR-g;hekaria;\N;52;2;428;61018;8556,13919,20776,29042,32168,39709,43124,49609,55324,61018;0;2025-03-26 19:21:55
UgmzpEric7j7pOg3JyyEaIppR97;MPvgbR3LT3mw8O7H3iSDVg;Shantiyay;\N;53;2;422;66475;8646,13712,20016,27276,29972,37029,40395,46742,50884,66475;0;2025-03-26 19:21:55
UgmzpEric7j7pOg3JyyEaIppR97;3nvFSPdWRLid7u3tOHpkyA;krni2020;\N;54;2;390;57607;8869,15277,21588,28602,31144,37062,39918,47120,51583,57607;0;2025-03-26 19:21:55
UgmzpEric7j7pOg3JyyEaIppR97;SNUcXknMTxmNwQy9ShUH9w;floppydriver__;\N;55;2;375;65057;8602,13717,20317,27909,30652,38269,41554,57151,61912,65057;0;2025-03-26 19:21:55
